stock_id,trade_date,open,close,change_pct,previous_trade_date,previous_close,calendar_gap_days,close_return,open_gap,implied_official_reference_price,reference_reset_return,market_return_from_reference,observation_number,official_event_date,event_kinds,source_reports,official_pre_close,official_reference_price,official_adjustment_factor,event_ledger_eligible,event_ledger_block_reasons,classification,asset_type,listing_date,total_return_eligible,official_pre_close_matches
2342,2009-10-14,16.05,16.05,0.0,2009-09-24,8.2,20.0,0.9573170731707319,0.9573170731707319,16.05,0.9573170731707319,0.0,1142,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1995-09-19,False,
2342,2012-11-01,3.09,3.09,0.0,2012-10-17,1.83,15.0,0.6885245901639343,0.6885245901639343,3.09,0.6885245901639343,0.0,1891,2012-11-01,capital_reduction,TWTAUU,1.83,3.32,1.8142076502732238,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1995-09-19,False,True
2348,2006-11-20,13.3,13.3,0.0,2006-10-31,6.66,20.0,0.996996996996997,0.996996996996997,13.3,0.996996996996997,0.0,448,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1996-01-05,False,
2348,2008-12-01,1.72,1.72,0.0,2008-11-04,3.46,27.0,-0.5028901734104047,-0.5028901734104047,1.72,-0.5028901734104047,0.0,929,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1996-01-05,False,
2348,2011-03-01,7.18,7.47,0.0,2011-02-08,2.49,21.0,1.9999999999999996,1.8835341365461842,7.47,1.9999999999999996,0.0,1425,2011-03-01,capital_reduction,TWTAUU,2.49,6.99,2.8072289156626504,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1996-01-05,False,True
2348,2011-06-09,2.88,2.88,0.0,2011-05-30,4.1,10.0,-0.29756097560975603,-0.29756097560975603,2.88,-0.29756097560975603,0.0,1465,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1996-01-05,False,
2348,2012-12-28,28.65,28.65,0.0,2012-12-14,2.8,14.0,9.232142857142858,9.232142857142858,28.65,9.232142857142858,0.0,1691,2012-12-28,capital_reduction,TWTAUU,2.8,28.66,10.235714285714286,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1996-01-05,False,True
2352,2007-10-15,32.8,32.8,0.0,2007-10-01,18.4,14.0,0.7826086956521738,0.7826086956521738,32.8,0.7826086956521738,0.0,674,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1996-07-22,False,
2357,2010-06-24,240.5,240.5,0.0,2010-05-17,50.4,38.0,3.771825396825397,3.771825396825397,240.5,3.771825396825397,0.0,1323,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1996-11-14,False,
2357,2011-07-29,246.0,232.0,0.0,2011-07-28,310.5,1.0,-0.2528180354267311,-0.20772946859903385,232.0,-0.2528180354267311,0.0,1597,2011-07-29,ex_right_dividend,TWT49U,310.5,243.03,0.7827053140096618,True,,matched_corporate_action,common_stock,1996-11-14,True,True
2359,2008-05-20,26.0,27.2,0.0,2008-04-30,18.45,20.0,0.4742547425474255,0.4092140921409215,27.2,0.4742547425474255,0.0,816,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1996-12-19,False,
2361,2008-11-07,2.38,2.38,0.0,2008-10-21,1.44,17.0,0.6527777777777777,0.6527777777777777,2.38,0.6527777777777777,0.0,930,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2361,2009-09-25,3.86,3.86,0.0,2009-09-09,1.4,16.0,1.7571428571428571,1.7571428571428571,3.86,1.7571428571428571,0.0,1136,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2361,2010-05-13,5.26,5.26,0.0,2010-05-04,7.01,9.0,-0.24964336661911557,-0.24964336661911557,5.26,-0.24964336661911557,0.0,1285,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2363,2009-11-06,28.25,27.15,0.0,2009-10-19,15.4,18.0,0.7629870129870129,0.8344155844155843,27.15,0.7629870129870129,0.0,1182,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1997-08-01,False,
2364,2012-10-29,2.6,2.6,0.0,2012-10-15,2.08,14.0,0.25,0.25,2.6,0.25,0.0,1925,2012-10-29,capital_reduction,TWTAUU,2.08,2.79,1.3413461538461537,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1997-08-11,False,True
2365,2008-07-17,31.75,31.3,0.0,2008-07-16,39.2,1.0,-0.201530612244898,-0.19005102040816335,31.3,-0.201530612244898,0.0,860,2008-07-17,ex_right_dividend,TWT49U,39.2,30.83,0.7864795918367345,True,,matched_corporate_action,common_stock,1997-11-03,True,True
2371,2011-04-11,16.3,16.5,0.0,2011-03-23,6.75,19.0,1.4444444444444446,1.414814814814815,16.5,1.4444444444444446,0.0,1536,2011-04-11,capital_reduction,TWTAUU,6.75,16.02,2.373333333333333,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1962-02-09,False,True
2375,2010-11-16,9.93,9.93,0.0,2010-10-28,5.63,19.0,0.763765541740675,0.763765541740675,9.93,0.763765541740675,0.0,1439,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1998-08-29,False,
2375,2013-10-11,10.3,9.29,0.0,2013-09-26,6.86,15.0,0.35422740524781315,0.5014577259475219,9.29,0.35422740524781315,0.0,2144,2013-10-11,capital_reduction,TWTAUU,6.86,9.71,1.4154518950437318,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1998-08-29,False,True
2379,2007-06-25,187.0,187.0,0.0,2007-06-11,92.5,14.0,1.0216216216216214,1.0216216216216214,187.0,1.0216216216216214,0.0,599,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1998-10-26,False,
2381,2008-12-29,3.06,2.96,0.0,2008-12-16,1.8,13.0,0.6444444444444444,0.7,2.96,0.6444444444444444,0.0,976,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2388,2009-09-21,30.2,30.2,0.0,2009-09-01,11.3,20.0,1.6725663716814156,1.6725663716814156,30.2,1.6725663716814156,0.0,1148,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1999-03-05,False,
2388,2012-10-04,22.0,19.95,0.0,2012-09-20,10.7,14.0,0.8644859813084114,1.0560747663551404,19.95,0.8644859813084114,0.0,1896,2012-10-04,capital_reduction,TWTAUU,10.7,21.4,2.0,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1999-03-05,False,True
2401,2007-03-26,83.0,83.0,0.0,2007-03-14,43.85,12.0,0.8928164196123147,0.8928164196123147,83.0,0.8928164196123147,0.0,539,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-01-27,False,
2406,2009-09-30,16.75,16.75,0.0,2009-09-10,9.4,20.0,0.7819148936170213,0.7819148936170213,16.75,0.7819148936170213,0.0,1155,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-04-29,False,
2408,2009-08-26,17.0,16.5,0.0,2009-08-12,5.95,14.0,1.773109243697479,1.8571428571428572,16.5,1.773109243697479,0.0,1134,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-08-17,False,
2408,2014-09-09,80.5,75.5,0.0,2014-08-25,8.1,15.0,8.320987654320987,8.938271604938272,75.5,8.320987654320987,0.0,2371,2014-09-09,capital_reduction,TWTAUU,8.1,80.93,9.99135802469136,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2000-08-17,False,True
2412,2008-10-17,47.2,47.05,0.0,2008-10-16,63.1,1.0,-0.2543581616481776,-0.25198098256735335,47.05,-0.2543581616481776,0.0,921,2008-10-17,ex_right_dividend,TWT49U,63.1,48.48,0.7683042789223454,False,official_free_share_terms_missing,matched_corporate_action,common_stock,2000-10-27,False,True
2412,2011-01-25,90.4,89.2,0.0,2011-01-06,73.1,19.0,0.2202462380300958,0.23666210670314647,89.2,0.2202462380300958,0.0,1452,2011-01-25,capital_reduction,TWTAUU,73.1,88.87,1.215731874145007,False,capital_refund_and_exchange_ratio_missing,matched_corporate_action,common_stock,2000-10-27,False,True
2424,2007-03-26,9.19,9.19,0.0,2007-03-06,6.55,20.0,0.40305343511450387,0.40305343511450387,9.19,0.40305343511450387,0.0,533,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2424,2008-09-02,7.31,7.31,0.0,2008-08-13,3.8,20.0,0.9236842105263159,0.9236842105263159,7.31,0.9236842105263159,0.0,876,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2424,2011-04-15,22.15,20.6,0.0,2011-03-30,16.6,16.0,0.24096385542168663,0.3343373493975901,20.6,0.24096385542168663,0.0,1514,2011-04-15,capital_reduction,TWTAUU,16.6,22.13,1.3331325301204817,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2000-09-11,False,True
2425,2006-04-21,7.13,7.13,0.0,2006-03-31,4.22,21.0,0.68957345971564,0.68957345971564,7.13,0.68957345971564,0.0,306,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2425,2008-11-10,3.3,3.1,0.0,2008-10-28,1.96,13.0,0.5816326530612246,0.6836734693877551,3.1,0.5816326530612246,0.0,928,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2425,2011-12-30,16.2,16.2,0.0,2011-12-15,10.5,15.0,0.5428571428571427,0.5428571428571427,16.2,0.5428571428571427,0.0,1700,2011-12-30,capital_reduction,TWTAUU,10.5,15.17,1.4447619047619047,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2000-09-11,False,True
2425,2012-10-08,48.4,47.0,0.0,2012-09-25,35.95,13.0,0.3073713490959664,0.34631432545201646,47.0,0.3073713490959664,0.0,1881,2012-10-08,capital_reduction,TWTAUU,35.95,45.27,1.259248956884562,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2000-09-11,False,True
2426,2014-11-03,10.95,10.95,0.0,2014-10-17,6.81,17.0,0.6079295154185023,0.6079295154185023,10.95,0.6079295154185023,0.0,2417,2014-11-03,capital_reduction,TWTAUU,6.81,10.27,1.5080763582966226,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2000-09-11,False,True
2429,2006-04-24,4.79,4.49,0.0,2006-04-03,2.01,21.0,1.2338308457711444,1.383084577114428,4.49,1.2338308457711444,0.0,307,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2429,2008-07-31,5.25,5.25,0.0,2008-07-11,1.58,20.0,2.3227848101265822,2.3227848101265822,5.25,2.3227848101265822,0.0,738,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2429,2009-01-15,3.2,3.2,0.0,2008-09-09,4.86,128.0,-0.34156378600823045,-0.34156378600823045,3.2,-0.34156378600823045,0.0,741,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2429,2010-03-26,22.3,22.3,0.0,2010-03-10,6.9,16.0,2.2318840579710146,2.2318840579710146,22.3,2.2318840579710146,0.0,879,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2429,2011-04-19,7.18,7.18,0.0,2011-02-10,10.3,68.0,-0.30291262135922337,-0.30291262135922337,7.18,-0.30291262135922337,0.0,976,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2429,2012-01-12,5.19,5.19,0.0,2011-11-08,7.62,65.0,-0.3188976377952756,-0.3188976377952756,5.19,-0.3188976377952756,0.0,1040,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2429,2012-10-12,6.4,6.4,0.0,2012-10-02,10.6,10.0,-0.39622641509433953,-0.39622641509433953,6.4,-0.39622641509433953,0.0,1059,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2429,2013-03-13,44.0,44.0,0.0,2013-02-26,6.98,15.0,5.303724928366762,5.303724928366762,44.0,5.303724928366762,0.0,1113,2013-03-13,capital_reduction,TWTAUU,6.98,43.62,6.249283667621776,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2000-09-11,False,True
2430,2008-07-16,27.9,27.5,0.0,2008-07-15,36.5,1.0,-0.2465753424657534,-0.23561643835616441,27.5,-0.2465753424657534,0.0,869,2008-07-16,ex_right,TWT49U,36.5,27.96,0.766027397260274,True,,matched_corporate_action,common_stock,2000-09-11,True,True
2437,2006-10-31,33.05,29.3,0.0,2006-10-12,17.4,19.0,0.6839080459770117,0.8994252873563218,29.3,0.6839080459770117,0.0,439,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2438,2010-12-07,3.48,3.99,0.0,2010-11-19,1.12,18.0,2.5625,2.1071428571428568,3.99,2.5625,0.0,1455,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-09-11,False,
2438,2012-11-26,4.24,3.95,0.0,2012-11-13,1.66,13.0,1.379518072289157,1.5542168674698797,3.95,1.379518072289157,0.0,1919,2012-11-26,capital_reduction,TWTAUU,1.66,4.24,2.5542168674698797,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2000-09-11,False,True
2440,2006-11-13,5.59,5.29,0.0,2006-10-24,3.75,20.0,0.41066666666666674,0.4906666666666666,5.29,0.41066666666666674,0.0,435,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-11-10,False,
2440,2007-11-01,17.4,16.05,0.0,2007-10-17,11.8,15.0,0.36016949152542366,0.4745762711864405,16.05,0.36016949152542366,0.0,660,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-11-10,False,
2440,2009-10-06,9.33,9.33,0.0,2009-09-16,6.58,20.0,0.4179331306990881,0.4179331306990881,9.33,0.4179331306990881,0.0,1124,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-11-10,False,
2442,2009-03-20,6.55,6.55,0.0,2009-03-02,3.84,18.0,0.7057291666666667,0.7057291666666667,6.55,0.7057291666666667,0.0,1021,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-11-22,False,
2443,2009-10-02,5.4,5.4,0.0,2009-09-14,4.05,18.0,0.3333333333333335,0.3333333333333335,5.4,0.3333333333333335,0.0,1157,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2443,2013-10-17,6.4,6.0,0.0,2013-10-02,2.6,15.0,1.3076923076923075,1.4615384615384617,6.0,1.3076923076923075,0.0,2147,2013-10-17,capital_reduction,TWTAUU,2.6,6.31,2.4269230769230767,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,,False,True
2444,2007-12-03,19.3,20.0,0.0,2007-11-16,16.0,17.0,0.25,0.20625000000000004,20.0,0.25,0.0,707,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2000-12-08,False,
2444,2014-11-04,15.0,15.0,0.0,2014-10-22,8.89,13.0,0.6872890888638918,0.6872890888638918,15.0,0.6872890888638918,0.0,2410,2014-11-04,capital_reduction,TWTAUU,8.89,14.05,1.5804274465691788,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2000-12-08,False,True
2457,2010-10-21,61.8,59.4,0.0,2010-10-01,47.9,20.0,0.24008350730688943,0.29018789144050094,59.4,0.24008350730688943,0.0,1420,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2001-09-17,False,
2465,2007-12-13,17.45,16.3,0.0,2007-11-23,12.25,20.0,0.33061224489795915,0.42448979591836733,16.3,0.33061224489795915,0.0,712,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2001-09-19,False,
2465,2011-10-25,5.76,5.76,0.0,2011-10-07,3.78,18.0,0.5238095238095237,0.5238095238095237,5.76,0.5238095238095237,0.0,1660,2011-10-25,capital_reduction,TWTAUU,3.78,5.39,1.4259259259259258,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2001-09-19,False,True
2474,2005-08-10,244.0,222.0,0.0,2005-08-09,325.0,1.0,-0.316923076923077,-0.24923076923076926,222.0,-0.316923076923077,0.0,147,2005-08-10,ex_right_dividend,TWT49U,325.0,234.32,0.7209846153846153,True,,matched_corporate_action,common_stock,2001-09-17,True,True
2474,2006-08-22,259.0,270.0,0.0,2006-08-21,365.5,1.0,-0.26128590971272225,-0.2913816689466484,270.0,-0.26128590971272225,0.0,404,2006-08-22,ex_right_dividend,TWT49U,365.5,258.69,0.7077701778385773,True,,matched_corporate_action,common_stock,2001-09-17,True,True
2474,2007-09-10,207.0,219.0,0.0,2007-09-07,276.0,3.0,-0.2065217391304348,-0.25,219.0,-0.2065217391304348,0.0,661,2007-09-10,ex_right_dividend,TWT49U,276.0,208.81,0.7565579710144927,True,,matched_corporate_action,common_stock,2001-09-17,True,True
2475,2010-08-31,4.95,4.95,0.0,2010-08-17,2.1,14.0,1.3571428571428572,1.3571428571428572,4.95,1.3571428571428572,0.0,1388,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2477,2014-08-18,14.45,14.45,0.0,2014-08-15,18.5,3.0,-0.2189189189189189,-0.2189189189189189,14.45,-0.2189189189189189,0.0,2365,2014-08-18,ex_dividend,TWT49U,18.5,15.5,0.8378378378378378,True,,matched_corporate_action,common_stock,2001-09-17,True,True
2479,2006-05-15,1.68,1.68,0.0,2006-05-04,2.22,11.0,-0.2432432432432433,-0.2432432432432433,1.68,-0.2432432432432433,0.0,328,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2479,2007-04-30,9.45,9.45,0.0,2007-04-13,1.78,17.0,4.308988764044943,4.308988764044943,9.45,4.308988764044943,0.0,552,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2491,2006-09-08,3.1,3.1,0.0,2006-08-21,1.21,18.0,1.5619834710743805,1.5619834710743805,3.1,1.5619834710743805,0.0,288,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2001-09-19,False,
2491,2009-11-16,6.48,6.03,0.0,2009-10-27,4.42,20.0,0.3642533936651584,0.4660633484162897,6.03,0.3642533936651584,0.0,918,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2001-09-19,False,
2491,2010-11-18,5.26,5.26,0.0,2010-10-29,2.06,20.0,1.553398058252427,1.553398058252427,5.26,1.553398058252427,0.0,1157,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2001-09-19,False,
2491,2012-10-08,3.39,2.95,0.0,2012-09-21,1.64,17.0,0.7987804878048783,1.0670731707317076,2.95,0.7987804878048783,0.0,1614,2012-10-08,capital_reduction,TWTAUU,1.64,3.17,1.9329268292682928,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2001-09-19,False,True
2494,2006-09-11,11.35,11.35,0.0,2006-08-23,1.68,19.0,5.755952380952381,5.755952380952381,11.35,5.755952380952381,0.0,342,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2494,2007-09-14,6.69,6.69,0.0,2007-09-04,8.93,10.0,-0.2508398656215005,-0.2508398656215005,6.69,-0.2508398656215005,0.0,582,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2494,2008-09-17,3.49,3.49,0.0,2008-06-27,5.0,82.0,-0.30199999999999994,-0.30199999999999994,3.49,-0.30199999999999994,0.0,674,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2494,2008-10-22,1.81,1.81,0.0,2008-09-17,3.49,35.0,-0.48137535816618915,-0.48137535816618915,1.81,-0.48137535816618915,0.0,675,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2495,2005-08-25,56.8,57.6,0.0,2005-08-24,72.4,1.0,-0.20441988950276246,-0.21546961325966862,57.6,-0.20441988950276246,0.0,158,2005-08-25,ex_right_dividend,TWT49U,72.4,56.38,0.7787292817679557,True,,matched_corporate_action,common_stock,2002-03-25,True,True
2496,2010-04-22,20.85,20.85,0.0,2010-04-01,2.97,21.0,6.02020202020202,6.02020202020202,20.85,6.02020202020202,0.0,1086,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2002-03-08,False,
2498,2007-08-14,432.0,433.0,0.0,2007-08-13,566.0,1.0,-0.23498233215547704,-0.23674911660777387,433.0,-0.23498233215547704,0.0,642,2007-08-14,ex_right_dividend,TWT49U,566.0,407.2,0.719434628975265,True,,matched_corporate_action,common_stock,2002-03-26,True,True
2498,2008-07-15,504.0,485.0,0.0,2008-07-14,685.0,1.0,-0.291970802919708,-0.2642335766423358,485.0,-0.291970802919708,0.0,868,2008-07-15,ex_right_dividend,TWT49U,685.0,494.06,0.7212554744525548,True,,matched_corporate_action,common_stock,2002-03-26,True,True
2506,2011-11-25,9.73,9.73,0.0,2011-11-09,5.7,16.0,0.7070175438596491,0.7070175438596491,9.73,0.7070175438596491,0.0,1695,2011-11-25,capital_reduction,TWTAUU,5.7,10.46,1.8350877192982458,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1980-02-02,False,True
2516,2007-01-12,9.05,9.05,0.0,2006-12-25,5.74,18.0,0.5766550522648084,0.5766550522648084,9.05,0.5766550522648084,0.0,491,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1993-05-25,False,
2524,2005-08-03,32.45,32.45,0.0,2005-08-02,45.6,1.0,-0.2883771929824561,-0.2883771929824561,32.45,-0.2883771929824561,0.0,143,2005-08-03,ex_right,TWT49U,45.6,30.33,0.6651315789473684,True,,matched_corporate_action,common_stock,1994-10-18,True,True
2527,2006-02-27,6.5,6.07,0.0,2006-02-08,3.75,19.0,0.6186666666666667,0.7333333333333334,6.07,0.6186666666666667,0.0,270,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1995-03-06,False,
2528,2006-03-31,2.1,2.24,0.0,2006-02-23,0.52,36.0,3.3076923076923084,3.0384615384615383,2.24,3.3076923076923084,0.0,188,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1995-03-10,False,
2528,2010-08-27,20.3,19.0,0.0,2010-08-11,3.8,16.0,4.0,4.342105263157896,19.0,4.0,0.0,1066,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1995-03-10,False,
2530,2009-10-07,11.55,11.55,0.0,2009-09-17,8.39,20.0,0.37663885578069123,0.37663885578069123,11.55,0.37663885578069123,0.0,1160,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1995-10-12,False,
2534,2008-07-29,22.6,21.4,0.0,2008-07-25,26.8,4.0,-0.20149253731343286,-0.15671641791044777,21.4,-0.20149253731343286,0.0,877,2008-07-29,ex_dividend,TWT49U,26.8,22.8,0.8507462686567164,True,,matched_corporate_action,common_stock,1996-02-12,True,True
2537,2006-01-16,3.2,3.2,0.0,2006-01-02,1.85,14.0,0.7297297297297298,0.7297297297297298,3.2,0.7297297297297298,0.0,247,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1996-09-06,False,
2537,2006-10-20,7.55,6.58,0.0,2006-10-02,2.76,18.0,1.3840579710144931,1.7355072463768115,6.58,1.3840579710144931,0.0,421,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1996-09-06,False,
2539,2008-03-26,24.85,24.85,0.0,2008-03-06,6.4,20.0,2.8828125,2.8828125,24.85,2.8828125,0.0,432,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1997-07-16,False,
2539,2009-01-07,11.35,11.35,0.0,2008-09-02,17.4,127.0,-0.3477011494252873,-0.3477011494252873,11.35,-0.3477011494252873,0.0,449,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1997-07-16,False,
2540,2005-02-18,4.69,4.69,0.0,2005-01-14,0.46,35.0,9.195652173913043,9.195652173913043,4.69,9.195652173913043,0.0,11,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1989-12-26,False,
2540,2008-03-03,10.7,10.7,0.0,2008-02-12,1.16,20.0,8.224137931034482,8.224137931034482,10.7,8.224137931034482,0.0,670,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1989-12-26,False,
2540,2011-05-16,5.77,5.77,0.0,2011-03-28,8.9,49.0,-0.35168539325842707,-0.35168539325842707,5.77,-0.35168539325842707,0.0,923,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1989-12-26,False,
2540,2012-02-06,5.54,5.54,-6.8908,2011-11-18,7.7,80.0,-0.2805194805194805,-0.2805194805194805,5.950002792420083,-0.2272723646207685,-0.06890799999999997,940,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1989-12-26,False,
2542,2006-07-07,47.0,43.25,0.0,2006-07-06,55.3,1.0,-0.2179023508137432,-0.15009041591320071,43.25,-0.2179023508137432,0.0,372,2006-07-07,ex_right_dividend,TWT49U,55.3,46.5,0.840867992766727,True,,matched_corporate_action,common_stock,1999-05-03,True,True
2542,2007-08-09,41.95,42.75,0.0,2007-08-08,56.9,1.0,-0.24868189806678376,-0.26274165202108957,42.75,-0.24868189806678376,0.0,639,2007-08-09,ex_right_dividend,TWT49U,56.9,39.97,0.7024604569420035,True,,matched_corporate_action,common_stock,1999-05-03,True,True
2542,2012-11-12,54.2,54.2,0.0,2012-10-29,42.55,14.0,0.2737955346651,0.2737955346651,54.2,0.2737955346651,0.0,1935,2012-11-12,capital_reduction,TWTAUU,42.55,50.68,1.191069330199765,False,capital_refund_and_exchange_ratio_missing,matched_corporate_action,common_stock,1999-05-03,False,True
2542,2014-08-21,48.4,50.7,0.0,2014-08-20,73.1,1.0,-0.3064295485636114,-0.3378932968536251,50.7,-0.3064295485636114,0.0,2368,2014-08-21,ex_right_dividend,TWT49U,73.1,47.4,0.6484268125854994,True,,matched_corporate_action,common_stock,1999-05-03,True,True
2544,2005-02-21,7.2,7.2,0.0,2005-01-19,5.0,33.0,0.43999999999999995,0.43999999999999995,7.2,0.43999999999999995,0.0,14,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2545,2008-09-15,23.45,22.2,0.0,2008-09-12,32.0,3.0,-0.30625,-0.2671875,22.2,-0.30625,0.0,911,2008-09-15,ex_right_dividend,TWT49U,32.0,23.84,0.745,True,,matched_corporate_action,common_stock,2000-09-11,True,True
2548,2007-07-30,69.7,66.2,0.0,2007-07-27,85.3,3.0,-0.22391559202813593,-0.18288393903868694,66.2,-0.22391559202813593,0.0,631,2007-07-30,ex_right_dividend,TWT49U,85.3,69.72,0.8173505275498242,True,,matched_corporate_action,common_stock,2002-08-26,True,True
2548,2008-09-05,52.3,52.6,0.0,2008-09-04,70.4,1.0,-0.25284090909090917,-0.2571022727272728,52.6,-0.25284090909090917,0.0,905,2008-09-05,ex_right_dividend,TWT49U,70.4,56.19,0.798153409090909,True,,matched_corporate_action,common_stock,2002-08-26,True,True
2605,2006-08-18,35.0,34.05,0.0,2006-08-17,43.65,1.0,-0.21993127147766323,-0.19816723940435277,34.05,-0.21993127147766323,0.0,402,2006-08-18,ex_right_dividend,TWT49U,43.65,33.7,0.7720504009163804,True,,matched_corporate_action,common_stock,1989-12-08,True,True
2606,2005-07-27,37.6,37.35,0.0,2005-07-26,48.5,1.0,-0.2298969072164948,-0.2247422680412371,37.35,-0.2298969072164948,0.0,138,2005-07-27,ex_right_dividend,TWT49U,48.5,37.08,0.7645360824742268,True,,matched_corporate_action,common_stock,1990-12-08,True,True
2610,2009-09-15,11.95,11.95,0.0,2009-08-26,7.75,20.0,0.5419354838709676,0.5419354838709676,11.95,0.5419354838709676,0.0,1144,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1993-02-26,False,
2614,2013-11-12,10.55,10.55,0.0,2013-10-30,4.85,13.0,1.1752577319587632,1.1752577319587632,10.55,1.1752577319587632,0.0,2179,2013-11-12,capital_reduction,TWTAUU,4.85,9.88,2.037113402061856,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1995-09-23,False,True
2618,2009-09-18,14.05,14.05,0.0,2009-08-31,7.56,18.0,0.8584656084656086,0.8584656084656086,14.05,0.8584656084656086,0.0,1147,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2001-09-17,False,
